1355,000	0,000	30,921	30,000
1360,000	0,000	30,889	30,000
1365,000	0,000	30,824	30,000
1370,000	0,000	30,856	30,000
1375,000	0,000	30,726	30,000
1380,000	0,000	30,726	30,000
1385,000	0,000	30,661	30,000
1390,000	0,000	30,791	30,000
1395,000	0,000	30,499	30,000
1400,000	0,000	30,596	30,000
1405,000	0,000	30,596	30,000
1410,000	0,000	30,531	30,000
1415,000	0,000	30,531	30,000
1420,000	0,000	30,467	30,000
1425,000	0,000	30,499	30,000
1430,000	0,000	30,434	30,000
1435,000	0,000	30,369	30,000
1440,000	0,000	30,402	30,000
1445,000	0,000	30,434	30,000
1450,000	0,000	30,369	30,000
1455,000	0,000	30,369	30,000
1460,000	0,000	30,304	30,000
1465,000	0,000	30,272	30,000
1470,000	0,000	30,239	30,000
1475,000	0,000	30,337	30,000
1480,000	0,000	30,174	30,000
1485,000	0,000	30,239	30,000
1490,000	0,000	30,174	30,000
1495,000	0,000	30,077	30,000
1500,000	0,000	30,142	30,000
1505,000	0,000	30,207	30,000
1510,000	0,000	30,044	30,000
1515,000	0,000	30,109	30,000
1520,000	0,000	30,044	30,000
1525,000	0,000	30,012	30,000
1530,000	0,000	29,979	30,000
1535,000	0,000	30,012	30,000
1540,000	0,000	29,914	30,000
1545,000	0,000	29,947	30,000
1550,000	0,000	29,947	30,000
1555,000	0,000	29,914	30,000
1560,000	0,000	29,914	30,000
1565,000	0,000	29,849	30,000
1570,000	0,000	29,817	30,000
1575,000	0,000	29,817	30,000
1580,000	0,000	29,784	30,000
1585,000	0,000	29,784	30,000
1590,000	0,000	29,752	30,000
1595,000	0,000	29,654	30,000
1600,000	0,000	29,752	30,000
1605,000	0,000	29,719	30,000
1610,000	0,000	29,719	30,000
1615,000	0,000	29,752	30,000
1620,000	0,000	29,719	30,000
1625,000	0,000	29,557	30,000
1630,000	0,000	29,687	30,000
1635,000	0,000	29,654	30,000
1640,000	0,000	29,654	30,000
1645,000	0,000	29,589	30,000
1650,000	0,000	29,622	30,000
1655,000	0,000	29,524	30,000
1660,000	0,000	29,589	30,000
1665,000	0,000	29,589	30,000
1670,000	0,000	29,524	30,000
1675,000	0,000	29,557	30,000
1680,000	0,000	29,459	30,000
1685,000	0,000	29,524	30,000
1690,000	0,000	29,492	30,000
1695,000	0,000	29,557	30,000
1700,000	0,000	29,557	30,000
1705,000	0,000	29,492	30,000
1710,000	0,000	29,459	30,000
1715,000	0,000	29,362	30,000
1720,000	0,000	29,394	30,000
1725,000	0,000	29,362	30,000
1730,000	0,000	29,329	30,000
1735,000	0,000	29,329	30,000
1740,000	0,000	29,492	30,000
