4.000000	3.904988	2.432810	3.869318	
4.000000	3.874412	2.403467	3.863134	
4.000000	4.042241	2.500712	3.860204	
4.000000	3.951413	2.400825	3.852392	
4.000000	3.925926	2.435980	3.867040	
4.000000	3.951192	2.469649	3.861832	
4.000000	3.957115	2.484119	3.868016	
4.000000	3.988377	2.410905	3.861832	
4.000000	3.905755	2.380891	3.866389	
4.000000	3.873848	2.404701	3.865087	
4.000000	3.906303	2.444258	3.864110	
4.000000	3.923685	2.417478	3.869969	
4.000000	4.015366	2.491498	3.857275	
4.000000	3.996202	2.396437	3.859228	
4.000000	3.964758	2.454973	3.864436	
4.000000	3.937608	2.420916	3.862483	
4.000000	4.078330	2.483539	3.863785	
4.000000	3.934497	2.457870	3.858251	
4.000000	3.940511	2.470643	3.867691	
4.000000	3.963144	2.409740	3.859228	
4.000000	4.065146	2.531832	3.854020	
4.000000	4.033226	2.479602	3.870946	
4.000000	3.883759	2.410643	3.858577	
6.000000	4.022086	2.393305	3.914237	
6.000000	3.949797	2.478891	4.116374	
6.000000	3.938714	2.487831	4.309396	
6.000000	4.006531	2.589916	4.472472	
6.000000	4.022197	2.562256	4.686001	
6.000000	3.975331	2.633386	4.849402	
6.000000	3.994815	2.629870	5.027452	
6.000000	3.994822	2.605987	5.205501	
6.000000	4.049811	2.698653	5.379318	
6.000000	4.004741	2.794413	5.563552	
6.000000	3.986983	2.735977	5.738346	
6.000000	3.951534	2.715858	5.872453	
6.000000	3.980271	2.766954	5.888728	
6.000000	4.012146	2.798319	5.873755	
6.000000	4.042127	2.739953	5.882543	
6.000000	3.996385	2.777619	5.873429	
6.000000	3.957232	2.697750	5.874080	
6.000000	3.996267	2.741675	5.857154	
6.000000	4.045840	2.745735	5.872127	
6.000000	3.933997	2.746834	5.879288	
6.000000	3.974839	2.821531	5.872453	
6.000000	3.972282	2.736980	5.876684	
6.000000	4.015663	2.733982	5.875382	
6.000000	4.001370	2.745723	5.876033	
6.000000	3.969044	2.713163	5.872778	
4.000000	4.052999	2.769710	5.871151	
4.000000	4.060880	2.796085	5.863990	
4.000000	4.001225	2.736661	5.731185	
4.000000	4.016938	2.734194	5.544998	
4.000000	3.948984	2.761878	5.374110	
4.000000	4.003027	2.736574	5.195085	
4.000000	3.934399	2.686742	5.031683	
4.000000	4.015609	2.644128	4.846147	
4.000000	4.035175	2.675071	4.686977	
4.000000	4.004165	2.644853	4.478331	
4.000000	3.992651	2.601484	4.291819	
4.000000	3.927498	2.575199	4.120931	
4.000000	3.955349	2.527930	3.947113	
4.000000	4.033557	2.661811	3.926281	
4.000000	3.921743	2.593339	3.931489	
4.000000	3.983758	2.598702	3.937022	
4.000000	3.986707	2.507685	3.940603	
4.000000	3.906193	2.510471	3.935720	
4.000000	4.021736	2.593249	3.936046	
4.000000	4.005228	2.577169	3.940929	
4.000000	4.113342	2.647958	3.935395	
4.000000	3.937108	2.528472	3.937022	
4.000000	3.931312	2.545605	3.939301	
4.000000	4.013819	2.598631	3.936371	
4.000000	4.041964	2.562477	3.935720	
4.000000	3.998906	2.620814	3.941580	
4.000000	3.979999	2.563870	3.935069	
4.000000	3.944578	2.596672	3.937673	
4.000000	3.929870	2.549001	3.944835	
4.000000	3.960975	2.567611	3.935720	
4.000000	3.990513	2.564906	3.932791	
2.000000	3.971356	2.529135	3.873550	
2.000000	3.914925	2.551270	3.678249	
2.000000	3.907264	2.429615	3.511592	
2.000000	3.889133	2.400460	3.319872	
2.000000	3.945016	2.383989	3.134337	
2.000000	4.012137	2.409760	2.971586	
2.000000	3.910832	2.291130	2.787678	
2.000000	3.900212	2.176731	2.633065	
2.000000	3.883630	2.284417	2.489844	
2.000000	3.891388	2.202894	2.315701	
2.000000	3.766476	1.931675	2.146766	
2.000000	3.823218	1.891799	2.006149	
2.000000	3.753199	1.882907	1.925425	
2.000000	3.766424	1.743199	1.925425	
2.000000	3.829625	1.873340	1.921519	
2.000000	3.724209	1.839148	1.920868	
